date,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80,rtk-ag,pcr,beds,beds_covid,beds_noncrit,admitted_pui,admitted_covid,admitted_total,discharged_pui,discharged_covid,discharged_total,hosp_covid,hosp_pui,hosp_noncovid,beds_icu,beds_icu_rep,beds_icu_total,beds_icu_covid,vent,vent_port,icu_covid,icu_pui,icu_noncovid,vent_covid,vent_pui,vent_noncovid,vent_used,vent_port_used,daily_partial,daily_full,daily_booster,daily_booster2,daily,daily_partial_adol,daily_full_adol,daily_booster_adol,daily_booster2_adol,daily_partial_child,daily_full_child,daily_booster_child,cumul_partial,cumul_full,cumul_booster,cumul_booster2,cumul,cumul_partial_adol,cumul_full_adol,cumul_booster_adol,cumul_booster2_adol,cumul_partial_child,cumul_full_child,cumul_booster_child,pfizer1,pfizer2,pfizer3,pfizer4,sinovac1,sinovac2,sinovac3,sinovac4,astra1,astra2,astra3,astra4,sinopharm1,sinopharm2,sinopharm3,sinopharm4,cansino,cansino3,cansino4,pending1,pending2,pending3,pending4,checkins,unique_ind,unique_loc,cases_new_increase_tmr
2021-09-30,12735,17,17725,164540,764,4141,1694,6900,0,2155,1134,7954,1330,860,1295,1134,2809,2429,1521,1195,816,389,125,96673,43082,42073,16471,39870,584,1077,1661,404,1251,1655,7611,1302,19108,920,1254,2174,1518,2365,466,917,0,535,507,0,328,1183,125,171624,172571,17,0,344212,144384,11752,0,0,526,49,0,24205810,20913918,263,0,44980438,1463977,69606,0,0,10691,1276,0,165920,121913,14,0,5273,25934,3,0,287,20779,0,0,143,0,0,0,3860,0,0,1,85,0,0,27815729,10539569,864459,0
2021-10-01,11889,14,15891,160417,868,3748,1504,6636,1,1985,982,7492,1293,832,1153,982,2632,2254,1443,1163,784,385,124,100825,37382,42073,16415,39870,547,1245,1792,363,1062,1425,7360,1294,18564,921,1253,2174,1517,2365,466,893,0,559,484,0,336,1141,150,105852,143609,21,0,249482,86809,18019,0,0,270,17,0,24313270,21057527,284,0,45229920,1550788,87625,0,0,10961,1293,0,102345,87195,17,0,3274,19827,4,0,87,34957,0,0,138,1,0,0,1608,0,0,8,21,0,0,28980407,10702331,829764,0
2021-10-02,10915,7,15396,155827,656,3650,1329,5936,0,1869,941,6802,1200,716,1153,941,2386,2062,1330,1024,728,348,124,67827,34369,42073,16415,39870,521,1081,1602,326,1068,1394,7172,1311,18045,921,1253,2174,1517,2365,466,883,0,552,480,0,316,1149,127,92890,131399,6,0,224295,82162,19355,0,0,269,19,0,24407935,21188926,290,0,45454215,1632957,106980,0,0,11230,1312,0,89376,76861,5,0,3276,19584,1,0,119,33150,0,0,116,0,0,0,1775,0,0,3,29,0,0,30592905,10698178,761095,0
2021-10-03,9066,12,14454,150321,388,2911,1136,5019,0,1624,832,5381,1062,659,965,832,1926,1566,1039,850,666,272,124,70297,27174,42073,16415,39877,532,1030,1562,351,1047,1398,7441,1466,18204,924,1243,2167,1513,2370,466,853,0,539,473,0,319,1156,128,99576,119064,7,0,218647,87655,15219,0,0,316,25,0,24508284,21307990,297,0,45672862,1720618,122199,0,0,11546,1337,0,96454,70760,6,0,2969,13919,1,0,17,33598,0,0,133,0,0,0,773,0,0,3,14,0,0,28330088,10079224,607347,0
2021-10-04,8075,6,15456,142864,731,2641,1091,4343,0,1315,636,5063,979,517,798,636,1845,1493,945,780,594,291,94,141200,35180,42073,16342,39879,502,992,1494,343,1054,1397,7031,1352,19261,928,1237,2165,1520,2456,405,863,0,551,458,0,326,1080,149,130194,106832,122,0,237148,111715,5301,0,0,508,28,0,24640014,21414822,419,0,45910010,1832337,127500,0,0,12055,1365,0,126152,63203,120,0,3746,14795,2,0,149,27283,0,0,142,0,0,0,1536,0,0,5,15,0,0,28597344,10713530,875488,1
2021-10-05,8817,14,15615,135949,619,2577,1078,5162,0,1344,681,5631,1047,544,800,681,2012,1694,1068,857,633,300,114,113545,44228,42073,16239,39879,644,1079,1723,371,1066,1437,6893,1342,19310,928,1237,2165,1516,2456,405,841,0,529,438,0,327,1112,159,126115,109029,107,0,235251,105969,6230,0,0,389,29,0,24768310,21523851,526,0,46145261,1938323,133730,0,0,12444,1394,0,122286,62475,103,0,3571,17401,4,0,136,26945,0,0,119,0,0,0,2181,0,0,3,27,0,0,28991261,10785507,887285,1
2021-10-06,9380,13,13045,132179,426,2922,1051,5407,0,1596,761,5888,1064,661,935,761,2093,1773,1102,920,630,324,110,110446,39793,42075,16315,39874,566,1070,1636,410,1050,1460,6801,1296,19791,927,1245,2172,1518,2455,405,843,0,535,442,0,341,1241,148,115745,104194,41,0,219980,98122,7879,0,0,417,61,0,24886561,21628045,567,0,46365241,2036462,141609,0,0,12862,1455,0,112231,63543,39,0,3172,13461,2,0,168,24657,0,0,171,0,0,0,2506,0,0,3,27,0,0,28902108,10762592,889917,1
2021-10-07,9890,18,12884,129053,697,3029,1147,5714,0,1665,773,6175,1215,666,999,773,2145,1887,1224,919,691,361,163,100153,35360,42075,16031,39906,578,1079,1657,319,1039,1358,6631,1310,19713,927,1213,2140,1476,2455,405,831,0,560,443,0,344,1127,93,110200,95310,67,0,205577,91599,18385,0,0,331,176,0,24998862,21723355,634,0,46570818,2128066,159994,0,0,13194,1631,0,106109,56826,67,0,3854,10946,0,0,22,25424,0,0,210,0,0,0,2101,0,0,5,13,0,0,29221297,10867785,892105,0
2021-10-08,9751,15,12724,126002,382,2938,1046,5767,0,1669,762,6038,1181,630,1039,762,2048,1960,1115,915,729,338,114,90455,32691,42075,16074,39906,585,1104,1689,353,1077,1430,6638,1251,19363,927,1213,2140,1476,2455,405,791,0,533,385,0,361,1105,123,76036,108333,613,0,184982,62139,29879,0,0,248,276,0,25076670,21831688,1247,0,46755800,2190209,189873,0,0,13444,1907,0,71911,68792,608,0,3871,12385,5,0,26,25336,0,0,221,0,0,0,1772,0,0,7,48,0,0,30656128,11071380,848129,0
2021-10-09,8743,14,14422,120249,621,2600,951,5192,0,1603,720,5276,1075,638,965,720,1858,1641,965,812,597,336,142,67260,28749,41837,15975,39688,616,987,1603,375,995,1370,6541,1301,18817,927,1209,2136,1481,2455,405,777,0,520,418,0,347,1101,131,41138,110924,22,0,152084,32362,28992,0,0,211,300,0,25119274,21942612,1269,0,46907884,2222576,218865,0,0,13655,2207,0,38162,61614,4,0,2733,13421,18,0,78,34355,0,0,164,23,0,0,1466,0,0,1,45,0,0,31901725,10970501,772068,0
2021-10-10,7373,2,10959,116599,334,2125,773,4474,1,1346,542,4511,929,551,795,542,1546,1389,851,725,555,256,118,67441,24980,41837,16005,39692,555,989,1544,410,855,1265,6492,1231,19115,925,1207,2132,1477,2455,405,759,0,554,408,0,356,1114,102,33131,104426,5,0,137562,24218,30060,0,0,191,312,0,25153242,22047038,1274,0,47045446,2246809,248925,0,0,13846,2519,0,30769,59910,3,0,2183,10316,2,0,15,33314,0,0,162,28,0,0,837,0,0,2,21,0,0,29335877,10328554,611135,0
2021-10-11,6709,6,10833,112382,282,1952,669,4087,1,1180,493,4087,912,467,713,493,1314,1273,839,661,523,284,105,128940,32291,41837,15823,39782,506,882,1388,399,766,1165,6464,1158,19517,911,1131,2042,1380,2488,376,756,0,537,397,0,346,1083,105,54234,142519,42,0,196795,40201,51175,0,0,160,376,0,25209338,22189557,1316,0,47242241,2287021,300100,0,0,14007,2895,0,50913,89381,40,0,3032,12012,2,0,87,39131,0,0,201,104,0,0,1862,0,0,1,29,0,0,29362255,10926787,879374,1
2021-10-12,7276,10,10555,109000,379,2037,768,4470,1,1192,579,4507,908,507,685,579,1546,1383,909,669,523,278,107,108487,39859,41837,15798,39782,667,1090,1757,457,967,1424,6294,1211,20057,911,1131,2042,1380,2488,376,738,0,545,386,0,325,1063,105,57441,160217,195,0,217853,43167,81786,0,0,185,321,0,25268591,22349774,1511,0,47460094,2330198,381886,0,0,14192,3216,0,54068,119524,57,0,3142,10671,138,0,72,28061,0,0,158,126,0,0,1812,0,0,1,23,0,0,29230419,10938403,889096,1
2021-10-13,7950,29,10832,106050,500,2166,782,5002,0,1277,495,5006,1026,555,722,495,1730,1551,982,743,580,289,157,102738,33077,41837,15831,39772,641,1025,1666,380,949,1329,6336,1119,20512,897,1127,2024,1394,2434,374,722,0,493,380,0,296,1042,85,53300,162686,2220,0,218206,38819,78925,0,0,184,409,0,25323408,22512460,3731,0,47678300,2369029,460811,0,0,14376,3625,0,50280,115776,2203,0,2745,10467,17,0,52,34758,0,0,220,136,0,0,1517,0,0,3,32,0,0,29767155,11005026,893008,1
2021-10-14,8084,21,12456,101590,352,2323,706,5055,0,1414,545,5019,1047,536,878,545,1746,1497,1031,745,644,274,129,103319,29021,41837,15376,39770,708,1362,2070,417,811,1228,6266,1230,20506,897,1129,2026,1382,2437,374,702,0,538,367,0,323,1076,122,42373,171433,3330,0,217136,27492,90175,0,0,213,536,0,25367896,22683893,7061,0,47895436,2396539,550986,0,0,14589,4161,0,39037,131994,3306,0,2945,9528,17,0,55,27550,7,0,334,184,0,0,2115,0,0,2,62,0,0,29428703,11003118,888636,0
2021-10-15,7420,17,10145,98776,416,2178,584,4658,0,1342,423,4664,944,553,789,423,1560,1588,849,667,566,286,92,107665,30144,41837,15356,39773,633,975,1608,436,957,1393,5970,1203,20037,898,1125,2023,1382,2432,374,703,0,567,366,0,331,1045,106,37304,138513,10421,0,186238,25323,81635,0,0,198,764,0,25407106,22822406,17482,0,48081674,2421881,632621,0,0,14788,4925,0,34020,111136,10378,0,3048,8685,30,0,28,16604,13,0,201,127,0,0,1906,0,0,7,55,0,0,30874125,11197119,843137,1
2021-10-16,7509,16,9531,96666,327,2152,581,4776,0,1244,468,4799,876,526,718,468,1684,1492,930,693,516,241,119,78217,27311,41837,15380,39773,613,862,1475,509,839,1348,5576,1212,19316,898,1125,2023,1382,2431,374,694,0,513,344,0,320,1040,107,16464,118294,3627,1,138386,11192,76635,0,0,84,754,0,25424278,22940700,21109,1,48220060,2433076,709256,0,0,14872,5679,0,14146,97606,3599,1,2066,5318,28,0,10,14558,0,0,241,74,0,0,708,0,0,1,30,0,0,31764101,11064336,772144,0
2021-10-17,6145,12,9231,93517,402,1794,500,3851,0,1117,365,3836,773,459,658,365,1302,1197,734,603,484,200,89,69974,18708,41837,15380,39773,543,801,1344,361,714,1075,5760,1150,19352,898,1125,2023,1378,2431,374,688,0,549,348,0,331,1066,132,17050,123021,2732,0,142803,12080,88786,0,0,46,398,0,25442580,23063721,23841,1,48362863,2445159,798042,0,0,14918,6077,0,15296,108151,2730,0,1557,4929,2,0,3,8632,0,0,194,40,0,0,1252,0,0,0,17,0,0,29087934,10385623,605013,0
2021-10-18,5434,5,8435,90444,356,1441,440,3553,0,892,317,3497,700,388,504,317,1164,1131,675,527,422,194,84,127751,28023,41837,15352,39773,511,1369,1880,418,783,1201,5933,1085,19640,898,1125,2023,1382,2433,374,679,0,559,347,0,389,1010,119,33121,175027,9232,0,217380,21281,130262,0,0,82,257,0,25476965,23238748,33073,1,48580243,2466446,928304,0,0,15000,6334,0,29736,158073,9199,0,3030,5741,32,0,15,9806,1,0,330,88,0,0,1264,0,0,10,55,0,0,30140880,11118633,873230,1
2021-10-19,5745,12,8933,87187,219,1620,405,3720,0,947,305,3725,711,390,557,305,1243,1174,717,591,414,210,87,72466,29720,41837,15352,39778,693,826,1519,402,891,1293,5444,1139,19725,897,1121,2018,1388,2431,374,676,0,564,330,0,361,988,162,15212,123564,1411,1,140188,8429,95463,1,0,43,369,0,25493166,23362312,34484,2,48720431,2474882,1023767,1,0,15045,6703,0,13214,112486,1410,1,1801,2381,1,0,2,7646,0,0,193,36,0,0,989,0,0,2,26,0,0,28154118,10334133,706017,0
2021-10-20,5516,14,9401,83226,206,1396,369,3749,2,884,271,3590,741,386,498,271,1182,1133,711,564,447,218,76,121657,25985,41837,15148,39795,522,706,1228,392,695,1087,5372,1099,20138,893,1108,2001,1357,2431,374,666,0,565,329,0,353,1055,134,31130,220939,17337,1,269407,18407,175809,0,0,100,871,0,25525598,23583251,51821,3,48989838,2493300,1199576,1,0,15146,7574,0,28483,204492,17309,1,2293,4859,21,0,84,10087,1,0,263,155,6,0,1302,0,0,7,44,0,0,27336429,10682293,875715,1
2021-10-21,6210,42,7562,81778,303,1645,432,4126,7,1071,339,3949,826,438,633,339,1273,1270,809,597,527,205,94,104199,32533,41837,15270,39795,539,827,1366,350,840,1190,5111,1083,20436,893,1108,2001,1357,2431,374,666,0,584,306,0,357,1033,136,32712,194682,20584,0,247978,18967,149013,0,0,113,392,0,25559955,23777933,72405,3,49237816,2512278,1348589,1,0,15260,7966,0,29503,175413,20564,0,2865,5539,12,0,8,11918,2,0,330,125,3,0,1645,3,0,6,42,0,0,29620661,11120965,890940,1
2021-10-22,6630,15,7630,80700,250,1767,426,4431,6,1167,303,4252,851,476,691,303,1389,1377,829,657,522,238,91,95869,27971,41740,15068,39715,607,710,1317,411,806,1217,5403,1171,19969,892,1092,1984,1357,2431,374,643,0,550,320,0,377,1029,152,28114,120191,18889,0,167194,17069,89043,0,0,95,256,0,25590121,23898124,91294,3,49405010,2529354,1437632,1,0,15358,8222,0,25083,106762,18837,0,2720,4201,51,0,8,7032,1,0,288,125,0,0,2052,0,0,15,19,0,0,30669726,11225960,847632,0
2021-10-23,5828,7,9178,77308,256,1610,370,3840,8,1042,286,3711,740,428,614,286,1163,1230,765,553,451,218,71,69350,26648,41868,15120,39843,539,738,1277,398,730,1128,5051,1140,19573,892,1092,1984,1357,2431,374,619,0,589,296,0,377,1055,96,11991,100896,8386,1,121274,6745,81175,0,0,79,342,0,25602704,23999020,99680,4,49526284,2536103,1518807,1,0,15437,8564,0,10080,89413,8374,1,1713,3986,9,0,4,6773,2,0,187,98,1,0,592,0,0,7,34,0,0,31099883,10982662,773260,0
2021-10-24,5666,20,6978,75950,148,1595,337,3718,16,1072,293,3543,733,446,626,293,1136,1181,681,545,437,217,79,70615,19683,41868,15120,39843,560,658,1218,466,579,1045,5129,1207,20110,892,1092,1984,1357,2431,374,603,0,589,300,0,375,1006,136,11469,112265,8627,1,132362,5909,92606,0,0,60,262,0,25615073,24111285,108307,5,49658646,2542019,1611413,1,0,15497,8826,0,9239,101923,8618,1,2045,2742,1,0,12,6577,1,0,167,90,0,0,900,7,0,6,33,0,0,29489172,10516959,609278,0
2021-10-25,4782,15,7414,73226,109,1326,257,3190,9,928,227,2944,651,370,558,227,957,946,574,467,407,195,49,130924,27173,41868,15120,39851,564,665,1229,344,665,1009,5101,1247,20706,892,1084,1976,1350,2426,374,602,0,577,300,0,398,1041,125,24083,146934,22346,2,193365,15008,118621,2,0,83,391,0,25640495,24258219,130653,7,49852011,2557033,1730034,3,0,15580,9217,0,21640,134989,22328,2,2151,4356,13,0,4,6111,5,0,279,126,0,0,1339,0,0,9,13,0,0,30125247,11135489,874733,1
2021-10-26,5726,15,5607,73261,210,1464,299,3955,8,996,263,3656,741,414,582,263,1198,1187,677,594,457,196,88,103247,33134,41824,15068,39807,652,688,1340,418,692,1110,4947,1230,21262,892,1084,1976,1350,2426,374,584,0,632,305,0,426,1028,127,25204,142015,22782,4,190005,14839,112080,2,0,91,296,0,25666831,24400234,153435,11,50042016,2571880,1842114,5,0,15671,9513,0,22707,129659,22743,4,2206,6154,29,0,5,4905,6,0,257,131,0,0,1132,4,0,29,34,0,0,30322123,11157114,891530,1
2021-10-27,6148,21,7595,71716,200,1616,309,4205,18,1082,271,3940,809,459,623,271,1266,1312,787,575,499,222,88,102113,32248,41210,14855,39241,648,709,1357,407,752,1159,4952,1218,20443,896,1060,1956,1325,2428,374,562,0,596,292,0,415,1023,138,19727,128670,28294,9,176700,11143,101478,2,0,65,257,0,25687881,24528904,181729,20,50218716,2583032,1943592,7,0,15736,9770,0,17373,117259,28238,9,1971,5941,40,0,5,3906,12,0,368,193,4,0,1323,0,0,10,48,0,0,30255528,11072180,891424,1
2021-10-28,6377,32,6637,71361,231,1748,279,4331,19,1138,289,4081,828,456,682,289,1438,1282,768,593,480,248,100,92349,27749,41256,14859,39267,600,667,1267,394,672,1066,4848,1084,20929,896,1080,1976,1346,2428,374,564,0,598,299,0,404,970,136,19878,120989,53144,589,194600,10305,94900,6,0,93,223,0,25709075,24649893,234873,609,50413316,2593345,2038492,13,0,15829,9993,0,17632,110528,52972,586,1967,5792,115,1,7,3124,6,0,257,197,43,0,1316,0,0,15,32,8,2,30194322,11137944,891163,0
2021-10-29,6060,13,7297,70061,200,1548,262,4223,27,1071,263,3905,757,425,646,263,1311,1231,774,589,458,223,76,84734,26856,41256,14859,39267,510,689,1199,392,636,1028,4802,1149,20628,896,1080,1976,1346,2436,374,567,0,574,300,0,402,970,130,15612,84597,45784,288,146281,8073,65503,2,0,61,175,0,25725398,24734490,280657,897,50559597,2601421,2103995,15,0,15890,10168,0,13325,77409,45677,286,2002,4319,81,2,1,1932,1,0,279,196,19,0,711,1,0,5,30,5,0,32360475,11459012,846869,0
2021-10-30,5854,13,6715,69156,274,1582,278,3980,14,1023,266,3779,744,416,607,266,1255,1211,749,564,449,229,66,69825,25704,41256,14859,39284,558,674,1232,439,708,1147,4735,1037,19952,896,1063,1959,1340,2436,374,570,0,595,293,0,406,986,96,7205,51997,21126,107,80435,3083,36863,5,0,109,195,0,25733158,24786487,301783,1004,50640032,2604512,2140858,20,0,15999,10363,0,5122,43820,21038,104,1863,3199,65,1,0,4251,0,0,217,154,20,2,555,1,0,3,18,2,0,33230399,11265543,767091,0
2021-10-31,4979,23,6127,67972,121,1264,182,3510,23,855,194,3241,685,364,491,194,1038,1037,639,527,419,194,72,75241,18888,41256,14859,39284,616,674,1290,392,558,950,4839,1119,19922,896,1063,1959,1340,2441,374,562,0,600,326,0,407,1006,117,6557,44110,16999,78,67744,3161,29930,3,0,52,126,0,25740121,24830597,318782,1082,50707776,2607679,2170788,23,0,16051,10489,0,4824,36323,16947,78,1576,2232,42,0,1,5001,1,0,155,136,5,0,406,0,0,1,12,4,0,32448407,10956456,610600,0
2021-11-01,4626,6,5299,67236,144,1186,159,3257,24,818,151,2976,646,306,512,151,988,943,607,438,384,179,83,139221,26971,41095,14843,39113,481,589,1070,306,614,920,4655,1091,20091,896,1082,1978,1340,2441,374,569,0,613,301,0,429,1012,101,9730,58475,44714,224,113143,3895,40803,11,0,40,110,1,25750398,24889072,363496,1306,50820919,2611578,2211591,34,0,16091,10599,1,7765,50672,44535,223,1666,3451,156,0,4,3583,0,0,293,208,15,1,547,0,0,2,14,8,0,30367454,11147693,874054,1
2021-11-02,5071,15,5372,66865,146,1314,182,3539,36,829,175,3291,715,351,478,175,1110,1069,589,523,439,204,72,101851,28234,41223,14767,39243,560,698,1258,400,710,1110,4685,1159,20873,893,1074,1967,1336,2441,374,559,0,595,299,0,409,1013,140,9680,59217,57878,304,127079,3442,42636,15,0,43,108,0,25760863,24948289,421374,1610,50947998,2615021,2254227,49,0,16134,10707,1,8059,52622,57580,302,1281,3620,262,1,8,2015,0,0,331,154,15,1,785,1,0,1,21,20,0,31852372,11351618,889621,1
2021-11-03,5291,7,4947,67163,149,1361,175,3718,37,884,199,3513,643,347,537,199,1188,1146,656,523,426,150,67,92954,30027,41223,14767,39245,564,664,1228,408,624,1032,4677,1085,20873,893,1072,1965,1334,2441,374,546,0,597,286,0,407,1076,103,8675,45227,65657,266,119825,2987,28136,28,0,31,116,0,25770013,24993516,487031,1876,51067823,2618010,2282363,77,0,16165,10823,1,7000,40061,65138,266,1362,3160,462,0,0,1264,1,0,308,252,31,0,475,0,0,5,15,25,0,33423823,11555205,882448,1
2021-11-04,5713,32,5865,66947,162,1444,156,4060,53,1004,191,3734,734,389,615,191,1187,1258,724,565,432,216,86,54017,23807,41223,14767,39245,526,700,1226,415,675,1090,4580,1050,20395,893,1072,1965,1334,2441,374,555,0,611,280,0,432,984,139,3124,19711,21434,77,44346,1116,11426,21,0,21,66,0,25773379,25013227,508465,1953,51112169,2619128,2293789,98,0,16186,10889,1,2249,15831,21217,77,751,1789,215,0,0,1570,0,0,124,272,1,0,242,0,0,0,7,1,0,30655381,10600001,650911,0
2021-11-05,4922,10,5579,66243,154,1198,115,3564,45,824,173,3215,677,342,482,173,1087,1014,633,481,421,191,65,70141,21955,41223,14760,39274,489,560,1049,373,593,966,4613,1031,20030,888,1048,1936,1290,2446,374,549,0,621,282,0,400,945,139,5903,32046,48466,163,86578,1775,18193,28,0,32,136,0,25779457,25045273,556931,2116,51198747,2620906,2311982,126,0,16218,11025,1,4432,25856,47953,159,1257,3414,446,4,0,2407,0,0,212,187,50,0,175,0,0,2,7,17,0,32039498,11242935,781268,0
2021-11-06,4701,28,5382,65508,112,1240,116,3277,68,847,164,2999,686,352,495,164,983,977,588,451,414,204,68,62833,27663,41223,14742,39274,554,564,1118,373,636,1009,4402,1068,27302,888,1048,1936,1290,2446,374,544,0,596,280,0,393,998,120,5023,14078,25809,124,45034,1789,6564,16,0,27,75,0,25784709,25059351,582740,2240,51243781,2622696,2318546,142,0,16245,11100,1,3382,9098,25299,98,1426,1992,478,26,56,2550,1,0,155,205,27,0,229,0,0,4,4,4,0,33932645,11429397,746795,0
2021-11-07,4343,9,5190,64626,124,1134,76,3073,60,711,150,2820,604,289,422,150,950,891,519,460,392,166,46,85039,19715,41223,14704,39274,529,607,1136,423,565,988,3929,1077,19475,888,1048,1936,1285,2450,374,554,0,622,272,0,408,1058,96,3747,14874,22718,68,41407,1193,7895,13,0,16,34,0,25788658,25074225,605458,2308,51285188,2623891,2326441,155,0,16261,11134,1,2463,11711,22279,67,1184,1592,421,1,0,1243,0,0,98,115,14,0,202,0,0,2,11,4,0,31396938,10856514,595999,1
2021-11-08,4543,15,7348,61763,80,1139,89,3270,45,762,150,2924,667,312,450,150,936,971,565,452,428,185,54,145340,26033,41407,14663,39459,520,572,1092,309,580,889,4421,1065,20453,887,1048,1935,1276,2450,374,534,0,596,263,0,413,1025,102,6694,45993,60313,229,113229,2133,31885,11,0,44,111,0,25795660,25120218,665771,2537,51398417,2626026,2358326,166,0,16305,11245,1,5312,40961,59700,225,1215,3351,584,4,3,1060,1,0,160,299,18,0,308,0,0,4,14,10,0,22238497,8587695,783341,1
2021-11-09,5403,25,5311,61777,134,1445,122,3774,62,948,208,3540,657,366,582,208,1181,1130,665,564,398,180,79,136390,35710,41407,14707,39457,637,674,1311,372,677,1049,4394,1106,21257,887,1050,1937,1278,2454,374,542,0,602,268,0,420,1031,116,8358,31954,79257,333,119902,2600,22003,9,0,49,42,0,25804465,25152172,745028,2870,51518319,2628631,2380329,175,0,16354,11287,1,6724,28132,78595,329,1388,2401,593,2,1,752,0,0,242,220,30,0,447,0,0,3,2,39,2,27840983,10288458,866643,1
2021-11-10,6243,24,5068,62893,247,1479,147,4536,81,1015,207,4208,812,395,620,207,1332,1451,833,592,528,215,69,121900,35934,41407,14707,39485,608,704,1312,413,579,992,4467,1147,21677,887,1022,1909,1254,2453,374,544,0,613,280,0,418,937,140,8238,40143,87629,305,136315,3058,26577,3,0,30,58,1,25813132,25192315,832657,3175,51654634,2631689,2406906,178,0,16384,11345,2,6634,35764,86885,303,1408,2783,727,2,4,858,0,0,189,299,13,0,429,0,0,3,10,4,0,30381976,11140677,880159,1
2021-11-11,6323,25,5337,63830,135,1598,123,4534,68,1099,245,4147,770,409,690,245,1329,1359,839,620,492,204,74,104308,30097,41380,14658,39458,662,694,1356,461,693,1154,4480,1157,21377,887,1022,1909,1246,2453,374,538,0,610,274,0,542,982,138,9026,45458,94817,324,149625,3724,29082,16,1,61,67,0,25822785,25237773,927474,3499,51804259,2635417,2435988,194,1,16446,11412,2,7479,39364,93889,317,1353,3276,881,7,0,1849,1,0,194,311,39,0,627,0,0,0,31,7,0,30353636,11215153,881087,1
2021-11-12,6517,16,6026,64280,240,1564,105,4781,67,1093,246,4288,823,404,689,246,1427,1410,815,636,511,235,77,89148,32604,41380,14536,39475,543,711,1254,423,593,1016,4532,1168,21213,887,1005,1892,1229,2452,374,542,0,610,268,0,421,974,116,7758,35139,76223,265,119385,2437,23185,10,0,39,51,0,25830848,25272912,1003697,3764,51923644,2637854,2459173,204,1,16485,11463,2,6087,30100,75115,255,1244,2861,1066,10,1,1600,0,0,425,264,41,0,305,0,0,1,9,1,0,31349934,11351275,839823,0
2021-11-13,5809,27,4712,65322,118,1408,94,4224,83,951,178,3839,810,378,573,178,1228,1237,788,586,525,215,70,68890,28254,41380,14536,39513,576,700,1276,441,577,1018,4600,1134,20191,887,967,1854,1191,2460,374,527,0,608,277,0,400,961,145,3728,16707,39106,184,59725,1105,9926,17,1,19,97,2,25834968,25289619,1042803,3948,51983369,2638961,2469099,221,2,16504,11560,4,2402,13515,38083,172,1152,1815,980,11,2,789,0,0,171,190,42,1,392,0,0,1,6,1,0,32902712,11276254,767671,0
2021-11-14,5162,11,5019,65420,106,1249,83,3771,59,904,181,3256,783,362,542,181,1030,1067,662,497,482,229,72,77254,23164,41380,14536,39521,544,635,1179,395,550,945,4637,1184,19858,887,959,1846,1191,2460,374,524,0,594,265,0,404,979,117,3591,11605,31552,75,46823,1291,6344,7,0,18,34,0,25838979,25301224,1074355,4023,52030192,2640256,2475443,228,2,16522,11594,4,2606,9004,30991,74,868,1755,528,1,4,248,14,0,113,175,18,0,420,0,0,0,3,1,0,31385125,10866262,609130,0
